,Click-ABR,6kHz-ABR,12kHz-ABR,18kHz-ABR,24kHz-ABR,30kHz-ABR,RA-S,PPI1,PPI2,PPI3,PPI4,PPI-G,TFI,RER,Na,K,Cl ,BUN,Cr,TP,Alb,T Bil,Ca,P ,AST,ALT,AP,TC,HDL-C,TG   ,Glu,Tail-p,Tail-l,Tail-t,Tail-m,Coat - color-c,Coat-c-c,Coat-c-h,Coat-cp-b,Coat-cp-h,Coat-cp-a,Coat-hd-b,Coat-hd-h,Coat-hd-a,Coat-ht-b,Coat-ht-h,Coat-ht-a,FL-pos,FL-sh,FL-s,HL-pos,HL-sh,HL-s,Vib-pre,Vib-app,Head-s,Head-mor,Ears,Snout-s,Acti.,Tremor,Loco acti.,Gait,SR,U-bhvior,Tr curl,L-Gsp,FP-s,HP-s,FP-sh,HP-sh,FLD-n,HLD-n,FLD-s,HLD-s,FLD-sh,HLD-sh,FLN-n,HLN-n,FLN-l,HLN-l,FLN-sh,HLN-sh,SC-wb,SC-snt,SC-ear,SC-fp,SC-bp,SC-tail,ST-wb,ST-snt,ST-ear,ST-fp,ST-bp,ST-tail,Tee-pre,UTee-app,Ltee-app,Geni-p,Geni-s,Geni-mor,Mou-mor,Ulip-mor,Llip-mor,Cont. r,Voca.,Aggre.,Head-b,Fat mass,Lean mass,BMD,BMC ,Body-l,BMC/BW,Lean/BW,Fat/BW,Bone A,BW ,HR,CV,RR,PQ,PR,QRS,ST,QTc,HRV,QTc Dis.,Rmssd,Eye,BE,Eye bleed,Eye-mor,EL-clo,NEO,Cornea,C-opac.,C-Vasc.,Iris,Pupil-pos,Pupil-sh,Pupil-dil,PLR,Iris PC,Lens,Lens-Opac.,FBCL,Syn.,Optic Disc,RBV,RBVS,RBVP,POHVS,RC,FHGSMM,FAHGSMM,WBCC,RBCC,Hb,HCT,MCV,MCH,MCHC,PLT Ct,MPLTV,RDW,NEU-DIFF,NCC,L-DIFF,LCC,M-DIFF,MCC,Eosi-DIFF,ECC,Baso-DIFF,Heart Weight,FBG,IRGC,AUC,WART,WAAS,PDT,PRT,PPT,PAS,CDT,CRT,CPT,CAS,LTCE,NOCE,TDT,TNOR,PCT,SSH,ZGB,Maxilla,MDB,Teeth,Scap.,Clav.,NOR-R,NOR-L,SOR,FOR,Pelvis,NOCV,NOTV,NOLV,NOPV,SOV,FOV,POV,Humerus,Radius,Ulna,Femur,Tibia,Fibula,Joints,NOD,Synd.,Brach,DI,TL,BCC
CPD035,-0.056343617,0.05498574,-0.026082027,-0.260820265,-0.408647555,-0.67474777,0.32481203,-0.112781955,-0.144360902,-0.314285714,0.138345865,-0.132330827,-0.7,-0.06372549,0.011413525,0.343737094,-0.070175439,0.150943411,0.341589267,-0.156208879,0.017559269,0.435683646,0.426502893,0.022807018,0.128070175,0.556140351,-0.001754386,-0.083369907,0.168421053,-0.189556841,0.324561404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.158132709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.249122807,-0.028070175,-0.054409834,-0.007017544,-0.153851025,0.077192982,0.203508772,-0.187719298,0.070175439,-0.067669173,0.12293395,0.137254902,-0.108359133,-0.016563227,-0.018585444,0.067323073,-0.01962811,-0.078056049,0.166150671,-0.10629515,0.091847265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37307261,-0.278195489,0.056759546,0.286157177,-0.029958694,0.275826593,0.081527348,-0.306419697,-0.302842741,-0.095975232,0.096118866,0.106625773,0.265734266,NA,-0.393188854,NA,0.017552919,NA,0.298480906,NA,NA,0.256553921,-0.010530275,0.070206238,-0.102676622,-0.473684211,0.064661654,0.132330827,-0.031578947,0.055639098,-0.04962406,0.225733698,0.031578947,-0.030075188,0.04962406,0.027088044,-0.356390977,-0.042184632,0.052631579,0.157894737,0.04962406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062015578
CPD036,-0.619779787,-0.673575314,-0.599886611,-0.808542823,-0.536349916,-0.192785077,0.35037594,-0.057142857,-0.082706767,-0.233082707,0.151879699,-0.115789474,-0.3,0.105392157,0.005267781,0.161758632,0.057894737,0.172005282,0.180598555,0.271171593,0.279192382,-0.052783029,-0.050021944,0.029824561,0.126315789,0.487719298,0.405263158,0.029837651,0.20877193,-0.028082495,-0.185964912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021084361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033333333,-0.171929825,-0.245721831,-0.229824561,-0.221050323,-0.242105263,0.007017544,0.071929825,-0.112280702,-0.118796992,-0.238636491,0.062951496,0.221878225,0.062112101,0.038203412,0.382187907,0.163223228,0.19293099,0.036119711,0.098039216,0.005159959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037608126,-0.118796992,-0.205366357,0.304752229,-0.040289278,0.182851337,-0.019607843,-0.362320588,-0.234625605,-0.164086687,-0.323212889,-0.094203353,0.594405594,NA,-0.605779154,NA,0.148683551,NA,-0.076854365,NA,NA,0.17931188,0.177510355,-0.084247485,0.078104439,-0.033333333,-0.097744361,-0.058646617,0.147368421,-0.088721805,0.027067669,-0.001504891,-0.048120301,-0.079699248,-0.027067669,0.139202447,-0.213533835,0,0.012030075,-0.034586466,-0.027067669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.022739045
CPD039,0.619779787,0.673575314,0.508599518,0.312984319,0.038310708,0.024098135,0.490225564,0.186466165,0.106766917,-0.142857143,0.105263158,0.117293233,0.8,-0.142156863,0.213345122,-0.38066026,-0.066666667,0.107064512,0.038183695,-0.033347963,0.124670812,-0.451786943,0.134269429,-0.115789474,-0.521052632,-0.135087719,-0.324561404,0.057042568,-0.036842105,0.050021944,-0.043859649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.234187013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012280702,-0.364912281,-0.27643706,-0.394736842,-0.073388707,-0.257894737,-0.243859649,0.128070175,-0.50877193,-0.266165414,-0.134297592,0.199174407,0.149638803,-0.054865689,-0.051626233,-0.435010626,-0.365702674,-0.599411548,0.116615067,0.184726522,0.098039216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400902623,0.263157895,0.263157895,0.036157044,0.061983504,-0.246900958,-0.296181631,-0.108696176,0.079586659,-0.254901961,0.186956475,-0.184265899,-0.594405594,NA,0.436532508,NA,0.125968009,NA,-0.150134108,NA,NA,-0.022069154,-0.574652165,0.133391851,-0.001755156,-0.266666667,0.034586466,0.04962406,-0.145864662,0.061654135,-0.007518797,0.044394294,0.013533835,0.088721805,0.007518797,-0.150489132,0.015037594,0.031638474,0.05112782,0.139849624,0.007518797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040310126
CPD040,-0.056343617,-0.068732175,-0.052164053,-0.299943305,-0.268174958,-0.240981346,0.412030075,-0.153383459,-0.078195489,-0.27518797,0.057142857,-0.120300752,-0.3,-0.007352941,-0.079016712,0.332308495,-0.050877193,0.014041248,0.236326109,0.009653358,0.237050135,0.092146644,0.043878898,0.221052632,0.110526316,0.577192982,0.152631579,-0.053532256,0.059649123,-0.077226861,-0.040350877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.065512122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.087719298,-0.133333333,-0.210618713,-0.207017544,-0.142356408,-0.21754386,0.064912281,-0.052631579,-0.140350877,-0.141353383,-0.101239723,0.162022704,0.102167183,0.096273756,0.052658758,0.040393844,0.111570307,0.013254801,0.145510836,0.197110423,0.077399381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241444169,0.061654135,0.081527348,0.251033192,-0.080578555,0.116735599,-0.085655315,-0.433749504,-0.177777991,-0.100103199,-0.2492753,-0.079710529,0.342657343,NA,-0.386996904,NA,-0.003097574,NA,-0.235925027,NA,NA,0.143449504,0.100037615,-0.185168952,-0.016673981,-0.21754386,-0.129323308,0.063157895,0,-0.132330827,-0.093233083,0.003762228,0.096240602,0.030075188,0.093233083,0.107599729,-0.270676692,0.027871989,0.129323308,0.192481203,0.093233083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09715774
CPD041,0.292770022,0.285714286,0.451753951,0.632455532,0.353899164,0.417391936,0.372129072,0.182837983,-0.159176597,-0.211876957,-0.079588299,-0.04409622,0.447213595,0.072449998,0.199402173,-0.219385578,-0.248419079,0.056595509,0.249384364,0.406011263,0.263407809,-0.173085152,0.066438207,-0.179550423,-0.091005009,0.049191897,-0.137737311,-0.07382023,-0.031974733,0.110730344,-0.201686777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.099635314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.275474622,-0.108222173,0.01722472,-0.078707035,0.014875474,0.113141363,0.226282725,-0.191848397,-0.125439337,-0.121533483,-0.03616974,0.381161329,0.049593481,0.074621607,0.065213663,-0.251001094,-0.061701321,-0.257328971,0.341486543,0.337235674,0.43925655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411002245,0.379657695,0.382578285,0.026240792,-0.37659082,-0.299996077,-0.294726975,-0.475446242,0.069538602,0.048176525,0.267574021,-0.187620042,-0.174400022,NA,0.103437833,NA,0.176502196,NA,0.014053403,NA,NA,0.184210526,-0.187748408,-0.118112367,-0.243606758,-0.209065561,-0.3861108,0.355996309,0.015057246,-0.417300809,-0.444188748,0.213650934,0.417300809,0.462472546,0.444188748,0.104941894,-0.194668676,0.432095512,0.415149774,0.339863546,0.444188748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443868153
CPD812,0.169030851,0.206196525,-0.156492159,0.026082027,0.332026139,0.36147202,0.054135338,0.390977444,0.006015038,-0.006015038,-0.111278195,0.090225564,1,0.343137255,0.454785074,-0.621539963,0.156140351,0.521281314,-0.267285862,0.313295335,-0.107989506,-0.538565821,-0.423870159,-0.173684211,-0.096491228,-0.273684211,-0.01754386,-0.066695926,0.143859649,0.29837651,-0.342105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138554374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026315789,-0.145614035,-0.066695926,-0.122807018,-0.166229843,0.075438596,0.154385965,-0.007017544,-0.157894737,-0.198496241,-0.099173607,0.137254902,0.093911249,-0.150104244,-0.128033058,0.359401636,-0.02582646,0.176730678,0.075335397,-0.261093911,0.172342621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.027830013,0.127819549,0.215686275,-0.165289344,0.263429893,-0.702479714,-0.560371517,0.337475748,0.610853447,0.347781218,-0.081331348,0.366461395,-0.097902098,NA,0.1124871,NA,0,NA,-0.259160068,NA,NA,-0.336554605,-0.245204982,-0.017551559,0.408073756,0.078947368,-0.183458647,0.015037594,0.279699248,-0.129323308,-0.052631579,0.015048913,0.016541353,0.028571429,0.052631579,0.032355163,0.434586466,0.070809918,0.082706767,0.031578947,0.052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.247028721
CPD044,-0.281718085,-0.343660875,-0.547722558,-0.443394451,-0.587430861,0.096392539,0.282706767,-0.30075188,-0.248120301,-0.354887218,-0.242105263,-0.339849624,0.7,0.198529412,0.014047415,0.365715169,0.428070175,-0.190434419,0.073271414,-0.28521284,-0.272168674,0.254968869,0.238701208,0.5,0.31754386,0.396491228,0.003508772,-0.479157571,-0.394736842,-0.28960073,-0.121052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006777116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.347368421,0.114035088,0.139534897,0.189473684,-0.093725337,0.331578947,0.38245614,-0.4,0.142105263,0.015037594,0.074380205,0.325077399,-0.077399381,-0.054865689,-0.057821381,0.101502479,0.068181855,0.007363778,0.312693498,0.128998968,0.232198142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430236962,-0.009022556,-0.011351909,-0.092975256,-0.337810098,0.158057936,0.287925697,-0.40062305,-0.319380229,0.085655315,0.261950316,-0.125259403,0.867132867,NA,-0.696594427,NA,-0.100154892,NA,0.337801743,NA,NA,0.482762754,0.37006396,-0.355419078,-0.372970637,-0.2,0.033082707,0.15037594,-0.040601504,-0.003007519,-0.118796992,0.12490598,0.159398496,0.07518797,0.118796992,0.215951905,-0.218045113,0.104708284,0.085714286,0.09924812,0.118796992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.085788217
CPD046,-0.169030851,-0.288675135,0.013041013,-0.352107358,-0.587430861,-0.13253974,0.255639098,-0.05112782,-0.004511278,-0.160902256,0.264661654,0.033082707,-0.1,-0.411764706,-0.168568985,0.060659487,0.163157895,0.045634054,0.42002064,-0.019306715,-0.141352118,0.239760199,0.399297976,0.135087719,0.068421053,0.231578947,-0.11754386,-0.374725793,-0.171929825,-0.327336583,0.377192982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000753013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.121052632,-0.066666667,-0.093023265,-0.114035088,0.061894091,-0.138596491,0.071929825,-0.136842105,-0.11754386,-0.046616541,0.365702674,-0.056759546,-0.37254902,-0.38198942,-0.410944815,-0.147075021,-0.03202481,0.025036846,-0.050567595,-0.079463364,-0.087719298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614516779,0.114285714,-0.056759546,0.158057936,-0.371901025,0.34297539,0.271413829,-0.512424831,-0.351421611,-0.075335397,-0.105625127,-0.121118596,0.531468531,NA,-0.308565531,NA,0.207537457,NA,-0.08757823,NA,NA,-0.035862376,0.236931194,0.064063192,-0.210618713,-0.103508772,-0.018045113,0.093233083,-0.187969925,-0.127819549,-0.215037594,0.047404077,0.221052632,0.201503759,0.215037594,-0.069225001,-0.503759398,0.284746268,0.091729323,0.084210526,0.215037594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.099224925
CPD048,-0.507092553,-0.577350269,-0.391230398,-0.117369119,-0.217094014,0.120490673,-0.096240602,0.10075188,0.261654135,0.162406015,-0.007518797,0.160902256,0.9,0.5,0.147497862,0.090549669,0.559649123,-0.017551559,-0.085655315,-0.06055288,-0.275680528,0.18697717,-0.023694605,0.250877193,0.549122807,0.035087719,0.250877193,-0.208863557,-0.194736842,-0.164984658,-0.171929825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004518077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.198245614,0.01754386,0.041246165,0.101754386,-0.15738783,0.270175439,0.189473684,-0.252631579,0.042105263,-0.090225564,0.314049754,-0.298245614,-0.325077399,-0.125259403,-0.104284991,0.27654247,-0.050619862,0.262150505,-0.320949432,0.143446852,-0.246646027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284317433,-0.034586466,0.079463364,-0.293388586,-0.284091061,-0.257231542,0.005159959,-0.043478471,0.156072539,0.477812178,0.284131592,0.139752227,0.286713287,NA,-0.240454076,NA,-0.339700613,NA,0.080428987,NA,NA,0.135173571,0.470853738,-0.3545415,-0.037735853,0.126315789,0.123308271,0.006015038,-0.239097744,-0.082706767,-0.236090226,-0.057938316,0.103759398,0.333834586,0.236090226,0.089541034,0.120300752,-0.012806049,-0.078195489,-0.230075188,0.236090226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.068217136
CPD049,-0.394405319,-0.357407309,-0.182574186,-0.365148372,-0.664052278,-0.710894972,0.201503759,-0.287218045,-0.392481203,-0.183458647,0.052631579,-0.22406015,-0.6,-0.387254902,-0.458296928,0.39824272,0.042105263,-0.431768361,0.209494324,-0.364194857,-0.171202875,0.595821988,0.454585388,0.421052632,0.189473684,0.285964912,0.10877193,-0.249232143,-0.212280702,-0.439666563,0.407017544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213102651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112280702,0.392982456,0.338745096,0.389473684,0.406732595,0.103508772,0.154385965,-0.263157895,0.428070175,0.29924812,0.151859585,-0.040247678,-0.151702786,-0.243272395,-0.254001066,-0.208183657,-0.017561993,-0.11487494,0.007223942,0.234262126,0.005159959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282813108,-0.036090226,-0.234262126,0.056818212,-0.274793535,0.431818412,0.453044376,-0.208075538,-0.327648973,-0.025799794,0.161606445,-0.013457622,0.517482517,NA,-0.484004128,NA,-0.049561184,NA,0.051832014,NA,NA,0.102069839,0.473110225,-0.068451082,-0.573058414,-0.129824561,0.270676692,-0.081203008,-0.17593985,0.189473684,0.105263158,-0.036869837,-0.079699248,-0.112781955,-0.105263158,-0.036117392,-0.288721805,-0.137853352,-0.15037594,-0.082706767,-0.105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322481008
CPD050,0.056343617,0.151210785,0.182574186,0.443394451,-0.127702361,-0.253030414,-0.212030075,-0.309774436,-0.115789474,-0.129323308,0.015037594,-0.136842105,-0.6,-0.049019608,-0.568920325,-0.089670546,-0.473684211,-0.123738494,0.230134159,-0.187801685,-0.283582199,0.249601103,0.144800365,0.035087719,-0.075438596,-0.20877193,0.036842105,-0.16849497,-0.022807018,0.043878898,0.154385965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.054216929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.343859649,0.212280702,0.155331301,0.310526316,0.235197544,0.347368421,0.359649123,-0.343859649,0.410526316,0.108270677,0.360537382,-0.364293086,-0.339525284,-0.257765218,-0.296334577,-0.201969219,-0.274793535,-0.15905761,-0.310629515,0.192982456,-0.205366357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121850328,0.365413534,-0.075335397,-0.305785287,-0.641529268,-0.099173607,0.073271414,-0.23395558,0.007235151,0.232198142,-0.036968795,0.081780933,-0.13986014,NA,0.091847265,NA,0.157976273,NA,-0.003574622,NA,NA,-0.234484766,0.08950734,-0.092145687,-0.504607332,-0.229824561,-0.264661654,0.422556391,0.048120301,-0.437593985,-0.470676692,0.385252178,0.445112782,0.491729323,0.470676692,-0.118133969,-0.488721805,0.496422726,0.37593985,0.526315789,0.470676692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150904574
CPD051,-0.507092553,-0.494871659,-0.208656212,-0.495558504,-0.868376055,-0.662698702,0.380451128,-0.233082707,-0.323308271,-0.398496241,0.021052632,-0.240601504,-0.2,-0.328431373,-0.092186164,0.169670739,0.022807018,-0.068451082,0.537667699,-0.295743776,-0.100087835,0.314908919,0.698552064,0.314035088,0.043859649,0.477192982,-0.154385965,-0.236068474,-0.294736842,-0.136024585,0.410526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.283132851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.161403509,0.042105263,0.033347963,0.045614035,0.062778292,-0.001754386,0.087719298,-0.212280702,0.026315789,-0.001503759,0.20041333,0.091847265,-0.190918473,-0.266046832,-0.275684084,-0.278613949,0.018595051,-0.048600936,0.085655315,0.021671827,0.131062951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561865403,0.067669173,0.001031992,0.166322403,-0.288223294,0.146694293,0.1124871,-0.41304547,-0.149870981,0.054695562,0.026406282,0.103520168,0.475524476,NA,-0.380804954,NA,0.111512663,NA,0.028596973,NA,NA,-0.046896953,0.115080866,0.011408514,-0.401053132,-0.422807018,0.129323308,0.085714286,-0.187969925,0.106766917,-0.037593985,0.01730625,0.102255639,-0.006015038,0.037593985,0.094808153,-0.27518797,0.00753297,0.042105263,0.177443609,0.037593985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078553066
