,Click-ABR,6kHz-ABR,12kHz-ABR,18kHz-ABR,24kHz-ABR,30kHz-ABR,RA-S,PPI1,PPI2,PPI3,PPI4,PPI-G,TFI,RER,Na,K,Cl ,BUN,Cr,TP,Alb,T Bil,Ca,P ,AST,ALT,AP,TC,HDL-C,TG   ,Glu,Tail-p,Tail-l,Tail-t,Tail-m,Coat - color-c,Coat-c-c,Coat-c-h,Coat-cp-b,Coat-cp-h,Coat-cp-a,Coat-hd-b,Coat-hd-h,Coat-hd-a,Coat-ht-b,Coat-ht-h,Coat-ht-a,FL-pos,FL-sh,FL-s,HL-pos,HL-sh,HL-s,Vib-pre,Vib-app,Head-s,Head-mor,Ears,Snout-s,Acti.,Tremor,Loco acti.,Gait,SR,U-bhvior,Tr curl,L-Gsp,FP-s,HP-s,FP-sh,HP-sh,FLD-n,HLD-n,FLD-s,HLD-s,FLD-sh,HLD-sh,FLN-n,HLN-n,FLN-l,HLN-l,FLN-sh,HLN-sh,SC-wb,SC-snt,SC-ear,SC-fp,SC-bp,SC-tail,ST-wb,ST-snt,ST-ear,ST-fp,ST-bp,ST-tail,Tee-pre,UTee-app,Ltee-app,Geni-p,Geni-s,Geni-mor,Mou-mor,Ulip-mor,Llip-mor,Cont. r,Voca.,Aggre.,Head-b,Fat mass,Lean mass,BMD,BMC ,Body-l,BMC/BW,Lean/BW,Fat/BW,Bone A,BW ,HR,CV,RR,PQ,PR,QRS,ST,QTc,HRV,QTc Dis.,Rmssd,Eye,BE,Eye bleed,Eye-mor,EL-clo,NEO,Cornea,C-opac.,C-Vasc.,Iris,Pupil-pos,Pupil-sh,Pupil-dil,PLR,Iris PC,Lens,Lens-Opac.,FBCL,Syn.,Optic Disc,RBV,RBVS,RBVP,POHVS,RC,FHGSMM,FAHGSMM,WBCC,RBCC,Hb,HCT,MCV,MCH,MCHC,PLT Ct,MPLTV,RDW,NEU-DIFF,NCC,L-DIFF,LCC,M-DIFF,MCC,Eosi-DIFF,ECC,Baso-DIFF,Heart Weight,FBG,IRGC,AUC,WART,WAAS,PDT,PRT,PPT,PAS,CDT,CRT,CPT,CAS,LTCE,NOCE,TDT,TNOR,PCT,SSH,ZGB,Maxilla,MDB,Teeth,Scap.,Clav.,NOR-R,NOR-L,SOR,FOR,Pelvis,NOCV,NOTV,NOLV,NOPV,SOV,FOV,POV,Humerus,Radius,Ulna,Femur,Tibia,Fibula,Joints,NOD,Synd.,Brach,DI,TL,BCC
CPD834,0.133974596,0.951118374,0.320531962,0.766260066,0.333601087,0.370007988,0.861177113,0.662617486,0.572468103,0.695375784,0.440913257,0.821360615,0.963492063,0.867538737,0.771818146,0.174651917,0.967339809,0.242782057,0.337406723,0.015417184,0.45087505,0.267387772,0.501889551,0.000493443,0.796686746,0.952315598,0.255093269,0.783929595,0.074526287,0.831278236,0.957330376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525592573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741448299,0.803917415,0.737573933,0.591788197,0.976758545,0.980318291,0.531268606,0.983779583,0.535640052,0.852832182,0.482938957,0.26738899,0.496253858,0.361935647,0.383814957,0.957798434,0.877095732,0.452747908,0.282457456,0.388439571,0.370130595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331136048,0.715532263,0.786171228,0.06076387,0.658910771,0.394479414,0.171311142,0.060201566,0.318689183,0.517073632,0.506972306,0.658340987,0.216629807,NA,0.255860496,NA,0.775722693,NA,0.552549856,NA,NA,0.34801695,0.302628015,0.018650171,0.664107501,0.865105724,0.126992518,0.956895741,0.646499751,0.448633487,0.595236731,0.610433244,0.69402819,0.507666215,0.595236731,0.234455995,0.521808776,0.32327922,0.37728885,0.221823899,0.595236731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955023593
CPD022,0.846052524,0.878086599,0.926719119,0.766260066,0.49906138,0.483258208,0.091910318,0.206522415,0.997463861,0.676586851,0.941717496,0.407106131,0.395634921,0.967565216,0.58000101,0.383166715,0.610779847,0.656311562,0.414490572,0.048607667,0.942139062,0.883782638,0.539312284,0.017170101,0.60787267,0.074388589,0.867475287,0.300293087,0.14097956,0.714342079,0.127119199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942139062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42547526,0.539451828,0.787532836,0.704776371,0.316125992,0.650313647,0.572741635,0.44022106,0.662278717,0.345558593,0.041462462,0.051085123,0.043615708,0.442223126,0.597538337,0.701332677,0.710612626,0.700639815,0.055737177,0.249289476,0.001264559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871157228,0.803528255,0.97439988,0.3648502,0.971456083,0.590811481,0.149257003,0.871974194,0.810701006,0.278492642,0.244247841,0.88595502,0.188771717,NA,0.012160682,NA,0.024893377,NA,0.051340405,NA,NA,0.023429051,0.837513417,0.409182782,0.179615921,0.541223723,0.043019521,0.393456867,0.710135659,0.026601786,0.080661594,0.365418188,0.070135581,0.060689726,0.080661594,0.323791043,0.615534278,0.261311043,0.05427173,0.071818341,0.080661594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50427128
CPD023,0.309958736,0.392336778,0.22589788,0.355917684,0.689052226,0.741774602,0.399795874,0.314828152,0.14097956,0.278346926,0.150382557,0.337406723,0.713095238,0.523142678,0.190258846,0.00137312,0.08142923,0.944796723,0.039132076,0.2851471,0.837392122,0.000654552,0.216812007,0.400961042,0.000408267,2.48E-05,0.155066668,0.192562523,0.625911205,0.73347559,0.757440114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619069975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153169046,0.003199019,0.080624193,0.021974787,0.029633191,0.374660368,0.88358133,0.244594992,0.07922373,0.057379863,0.102929483,0.436393177,0.058722594,0.366414816,0.552218846,0.683177598,0.501535097,0.464416949,0.412031436,0.160134994,0.365632628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064109807,0.064109807,0.855633787,0.753338334,0.709211826,0.35276875,0.41777942,0.088180138,0.254213904,0.560424035,0.013758107,0.711403603,0.084982763,NA,0.009354269,NA,0.098627396,NA,0.001004199,NA,NA,0.013228664,0.070347051,0.611655426,0.00792928,0.071772504,0.28182634,0.057411615,0.265409286,0.899626755,0.91105049,0.092337246,0.699383392,0.667470561,0.91105049,0.007723303,0.043880863,0.082379995,0.225656214,0.532569772,0.91105049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031641236
CPD024,0.846052524,0.303636614,0.805799596,0.030019745,0.894579091,0.741774602,0.321181894,0.871187188,0.906365597,0.546534965,0.321181894,0.972107765,0.166666667,0.437745236,0.436537203,0.19840341,0.771734368,0.889834783,0.504568984,0.613148656,0.653159336,0.470471421,0.769486372,0.186663666,0.244680981,0.063330903,0.793729499,0.543394314,0.806534795,0.452508096,0.912274657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9496763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092033115,0.248133157,0.990237059,0.632523225,0.27366601,0.212330389,0.922248596,0.174808801,0.830613988,0.296504511,0.001857035,0.117667294,0.001562295,0.462355327,0.603312003,0.854590948,0.348941872,0.767944149,0.140106623,0.830613988,0.013735349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625788472,0.893922039,0.029837978,0.808257087,0.725350555,0.212846846,0.349368791,0.727935403,0.77754662,0.208723469,0.12095077,0.782297405,0.669269054,NA,0.038909337,NA,0.012475277,NA,0.072391203,NA,NA,0.001108347,0.605910853,0.383982406,0.64044662,0.830731115,0.69402819,0.820326344,0.570275826,0.651718647,0.560424035,0.951154837,0.431234389,0.475415376,0.560424035,0.72636525,0.951154837,0.677293501,0.699383392,0.394904132,0.560424035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535414131
CPD025,0.846052524,0.355607918,0.619976726,0.766260066,0.689052226,0.425038591,0.334122926,0.625911205,0.752765903,0.357515292,0.572468103,0.648757487,0.266666667,0.344844855,0.558339698,0.907247145,0.912208819,0.045386883,0.399795874,0.115238811,0.087902555,0.901126691,0.300480711,0.276103321,0.293205108,0.503935059,0.622247146,0.096978906,0.055997489,0.14656918,0.902292494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478479495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912562927,0.680481481,0.892897364,0.993438879,0.698022255,0.954095309,0.509728868,0.841975139,0.954095309,0.934633859,0.647367683,0.986878171,0.514854602,0.539027092,0.779602967,0.870610842,0.50684305,0.238716373,0.960647748,0.90833223,0.519298577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683360791,0.662204265,0.977243593,0.808257087,0.656299591,0.256231369,0.05154775,0.677158086,0.61568467,0.205987223,0.695019927,0.492753753,0.696084751,NA,0.859811055,NA,0.753668672,NA,0.925333477,NA,NA,0.702704573,0.5427795,0.116707949,0.732716402,0.640554495,0.090812586,0.028402344,0.699383392,0.041336553,0.053255169,0.031617415,0.009105469,0.068897218,0.053255169,0.672752226,0.672752226,0.085318899,0.022752995,0.03085302,0.053255169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9400536
CPD026,0.554646423,0.619976726,0.758239181,0.355917684,0.689052226,0.62980849,0.640328363,0.889834783,0.365836064,0.272114048,0.208171963,0.335487761,0.661507937,0.24108895,0.672206435,0.447872065,0.814275202,0.14137974,0.562791487,0.43255981,0.068326297,0.901083499,0.735797672,0.116161421,0.295886399,0.507876514,0.877356101,0.132087777,0.508038098,0.327329039,0.09555906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366954348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095690554,0.59541079,0.87999922,0.51390524,0.767301216,0.286306455,0.103318277,0.258940571,0.218759819,0.490286135,0.909243469,0.856385,0.896393548,0.98700995,0.856385,0.375466154,0.37117903,0.847852297,0.773283851,0.72326495,0.960647748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850032262,0.883735603,0.170098144,0.850032262,0.027250014,0.09394779,0.386760074,0.116073567,0.053142889,0.1654807,0.62362907,0.59417347,0.992769769,NA,0.825943281,NA,0.91676896,NA,0.59142085,NA,NA,0.335809901,0.646411468,0.922079601,0.849743709,0.960677885,0.872477055,0.497379385,0.593638042,0.606190962,0.799957675,0.588647357,0.808257087,0.900662865,0.799957675,0.479083959,0.734367523,0.595925359,0.841642934,0.292829686,0.799957675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486006958
CPD027,0.309958736,0.115927102,0.853886323,0.547161612,0.199621673,0.067808887,0.56376303,0.017448911,0.003486252,0.0357808,0.063731714,0.007235348,0.266666667,0.781903819,0.952297668,0.348601802,0.702542051,0.01745873,0.055084347,0.707354721,0.17579386,0.687061766,0.823061671,0.200594732,0.700101121,0.309798816,0.56927211,0.200772542,0.777083014,0.344032398,0.08168002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506902834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277596497,0.589708967,0.250165419,0.24227806,0.072451683,0.934456993,0.355786805,0.507065765,0.524718976,0.544548313,0.415298634,0.650313647,0.403605164,0.558353051,0.461506942,0.167369536,0.333841667,0.059047421,0.662278717,0.34796054,0.586061861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871157228,0.605349847,0.261451208,0.50432613,0.693190815,0.623636234,0.147056053,0.569776932,0.69105265,0.672752226,0.076958266,0.035985204,0.750730306,NA,0.636110837,NA,0.73180116,NA,0.192798112,NA,NA,0.497032715,0.035402786,0.10146709,0.567719718,0.737902717,0.448633487,0.082056772,0.962638738,0.036595548,0.047461815,0.595236731,0.259018337,0.079284381,0.047461815,0.748183696,0.038125652,0.055857592,0.334845966,0.858437047,0.047461815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271845325
CPD028,0.554646423,0.975550872,0.029865077,0.547161612,0.333601087,0.199359224,0.480179921,0.410789108,0.07226318,0.067894761,0.006888333,0.128535931,0.555952381,0.586866606,0.089356847,0.106586349,0.658364655,0.039640752,0.125131939,0.615385395,0.904536125,0.309263602,0.024456881,0.15977507,0.04737678,0.143419025,0.501889551,0.939763971,0.590055532,0.216276014,0.747841581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085269434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389776342,0.007158612,0.18053428,0.397782907,0.037393552,0.24227806,0.957842017,0.633010618,0.497889796,0.09506307,0.007855987,0.322419708,0.002228848,0.030371036,0.067389823,0.536291186,0.475400145,0.289872256,0.352330435,0.62077132,0.092554776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018041161,0.720942205,0.057379863,0.623943396,0.749765976,0.553865799,0.596139962,0.722534773,0.350412737,0.667470561,0.000623697,0.75206765,0.77850131,NA,0.07395249,NA,0.000477298,NA,0.062373183,NA,NA,0.051559177,0.082948674,0.969661198,0.046874705,0.025771274,0.393456867,0.175036953,0.876839779,0.225656214,0.225656214,0.595236731,0.093880928,0.435549509,0.225656214,0.737249698,0.0189143,0.136993298,0.160842343,0.139530423,0.225656214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153930888
CPD829,0.133974596,1,0.255617943,1,0.689052226,0.503323594,0.856179824,0.576842984,0.886238253,0.821360615,0.941717496,0.796686746,0.782539683,0.957842017,0.599797819,0.286640053,0.745261794,0.002762431,0.648757487,0.137673363,0.383843517,0.493757028,0.96485538,0.007686328,0.961971391,0.622247146,0.47169635,0.159941632,0.021403708,0.120149767,0.927271204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952189658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.270037581,0.355786805,0.500408891,0.298049947,0.822040571,0.68037718,0.099451802,0.396781021,0.249289476,0.712866169,0.323034422,0.412031436,0.25504975,0.105894351,0.130792164,0.710468989,0.522925049,0.973884943,0.441356388,0.638431995,0.503200634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058488776,0.678049043,0.426269815,0.236572637,0.72265285,0.196400409,0.345558593,0.072539429,0.104390799,0.195285585,0.695019927,0.826795643,0.263148015,NA,0.288569197,NA,0.595236731,NA,0.508680081,NA,NA,0.541985293,0.375368486,0.033261962,0.853993226,0.526599446,0.13696033,0.73180116,0.737249698,0.154057555,0.130914526,0.831568571,0.121270094,0.106930555,0.130914526,0.262201262,0.119404992,0.15218606,0.200587855,0.020803594,0.130914526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981252474
CPD030,0.554646423,0.951118374,0.597737299,0.766260066,0.689052226,0.741774602,0.350735334,0.667261987,0.576842984,0.425705285,0.179070538,0.429480087,0.906349206,0.880369165,0.501726484,0.984928714,0.231798503,0.010174664,0.681266912,0.556193516,0.216796178,0.950476709,0.914772233,0.022410851,0.488241914,0.150136391,0.649443503,0.392097295,0.364372006,0.110623298,0.567108288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756817285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394438552,0.371432745,0.716015332,0.306042569,0.874289461,0.869325942,0.457753096,0.564337293,0.165440309,0.263058608,0.935111875,0.099813228,0.883521538,0.784821918,0.817790212,0.650325155,0.462590967,0.858876155,0.126305597,0.314165902,0.04171482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172612737,0.479957246,0.399011198,0.513660173,0.21582159,0.043225467,0.593638042,0.163528409,0.038749764,0.095443761,0.610731476,0.971405493,0.863235584,NA,0.195285585,NA,0.385324444,NA,0.194552242,NA,NA,0.055285684,0.902109022,0.562237678,0.688069592,0.490873755,0.397559208,0.979877507,0.373307536,0.42267407,0.31296106,0.842843153,0.34234046,0.203275371,0.31296106,0.42267407,0.928217729,0.672022899,0.575230486,0.131264269,0.31296106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633690844
CPD031,0.554646423,0.071902554,0.006070415,0.766260066,0.689052226,0.741774602,0.399795874,0.468215881,0.01292737,0.112171039,0.125131939,0.123454784,0.83968254,0.707709121,0.7621653,0.49155735,0.379443106,0.394078902,0.017088471,0.110458947,0.25379114,0.860737026,0.280884352,0.185533029,0.767330127,0.573610521,0.837815471,0.575640082,0.95184079,0.492298434,0.707460194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01382856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993511494,0.204633273,0.114338084,0.451372452,0.04337475,0.901814419,0.88358133,0.781903819,0.614928783,0.105053089,0.641467827,0.888797701,0.435034598,0.011474105,0.011508982,0.327230383,0.306828287,0.079371037,0.843479962,0.274857726,0.497889796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13696033,0.704752624,0.123349081,0.923295357,0.627833678,0.200430197,0.058491655,0.785340281,0.510565835,0.871157228,0.007368503,0.894461042,0.77850131,NA,0.369350628,NA,0.038909337,NA,0.089559152,NA,NA,0.300609187,0.045738818,0.234916521,0.04467068,0.064190827,0.83720195,0.278492642,0.517073632,0.298872103,0.101889173,0.928217729,0.175036953,0.175036953,0.101889173,0.797947333,0,0.127807164,0.610433244,0.723592069,0.101889173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031641236
CPD032,0.554646423,0.255617943,0.665204587,0.355917684,0.689052226,0.425038591,0.752765903,0.752765903,0.806534795,0.906365597,0.484202379,0.946778134,0.353571429,0.902888968,0.161988852,0.250761032,0.074736758,0.483662473,0.192459948,0.320700253,0.057555981,0.991255649,0.183632925,0.016431351,0.172624895,0.638057242,0.385126458,0.256299441,0.846201667,0.728677101,0.182515584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612338257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726052538,0.533990019,0.577179607,0.535640052,0.920424327,0.644362238,0.572741635,0.523142678,0.286306455,0.506651992,0.860992761,0.862851182,0.864266408,0.731931789,0.760687928,0.825894962,0.81013724,0.648927812,0.843479962,0.412031436,0.882299603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939680427,0.323791043,0.103337706,0.002068887,0.024840693,0.364418043,0.149257003,0.497963,0.830188358,0.252727717,0.347410556,0.293860006,0.042537186,NA,0.071390822,NA,0.699383392,NA,0.641519753,NA,NA,0.588558896,0.181648263,0.225762934,0.541846706,0.805141567,0.888222456,0.922491465,0.361510275,0.521808776,0.630941234,0.688687248,0.979877507,0.470895652,0.630941234,0.21991348,0.630941234,0.648489013,0.985626092,0.667875127,0.630941234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33470131
CPD033,0.554646423,0.490848955,0.470426782,0.766260066,0.894579091,0.65178696,0.464262599,0.972107765,0.791774004,0.906365597,0.5944886,0.851187947,0.2,0.077613102,0.261914847,0.446116721,0.882283869,0.003612008,0.576842984,0.726277746,0.407376822,0.803630123,0.129739862,0.193545123,0.826316171,0.176997973,0.36411021,0.314334977,0.625911205,0.772202344,0.539312284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909540261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129951867,0.735278418,0.246597901,0.837041895,0.434347724,0.626636234,0.05030267,0.146801987,0.785935689,0.977243593,0.674160999,0.047797284,0.698444922,0.931874427,0.947545763,0.437261933,0.496253858,0.855198696,0.060707966,0.843479962,0.133077875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288569197,0.316546016,0.325035868,0.424138694,0.860756592,0.23165499,0.673115694,0.968589086,0.620776287,0.182451333,0.399799559,0.152539428,0.603931204,NA,0.121270094,NA,0.848491916,NA,0.333781413,NA,NA,0.63660987,0.862262068,0.711084651,0.395487891,0.117166365,0.615534278,0.688687248,0.414207619,0.91676896,0.945416307,0.373307536,0.470895652,0.91676896,0.945416307,0.854147973,0.278492642,0.920182909,0.667470561,0.139530423,0.945416307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910175191
