,Click-ABR,6kHz-ABR,12kHz-ABR,18kHz-ABR,24kHz-ABR,30kHz-ABR,RA-S,PPI1,PPI2,PPI3,PPI4,PPI-G,TFI,RER,Na,K,Cl ,BUN,Cr,TP,Alb,T Bil,Ca,P ,AST,ALT,AP,TC,HDL-C,TG   ,Glu,Tail-p,Tail-l,Tail-t,Tail-m,Coat - color-c,Coat-c-c,Coat-c-h,Coat-cp-b,Coat-cp-h,Coat-cp-a,Coat-hd-b,Coat-hd-h,Coat-hd-a,Coat-ht-b,Coat-ht-h,Coat-ht-a,FL-pos,FL-sh,FL-s,HL-pos,HL-sh,HL-s,Vib-pre,Vib-app,Head-s,Head-mor,Ears,Snout-s,Acti.,Tremor,Loco acti.,Gait,SR,U-bhvior,Tr curl,L-Gsp,FP-s,HP-s,FP-sh,HP-sh,FLD-n,HLD-n,FLD-s,HLD-s,FLD-sh,HLD-sh,FLN-n,HLN-n,FLN-l,HLN-l,FLN-sh,HLN-sh,SC-wb,SC-snt,SC-ear,SC-fp,SC-bp,SC-tail,ST-wb,ST-snt,ST-ear,ST-fp,ST-bp,ST-tail,Tee-pre,UTee-app,Ltee-app,Geni-p,Geni-s,Geni-mor,Mou-mor,Ulip-mor,Llip-mor,Cont. r,Voca.,Aggre.,Head-b,Fat mass,Lean mass,BMD,BMC ,Body-l,BMC/BW,Lean/BW,Fat/BW,Bone A,BW ,HR,CV,RR,PQ,PR,QRS,ST,QTc,HRV,QTc Dis.,Rmssd,Eye,BE,Eye bleed,Eye-mor,EL-clo,NEO,Cornea,C-opac.,C-Vasc.,Iris,Pupil-pos,Pupil-sh,Pupil-dil,PLR,Iris PC,Lens,Lens-Opac.,FBCL,Syn.,Optic Disc,RBV,RBVS,RBVP,POHVS,RC,FHGSMM,FAHGSMM,WBCC,RBCC,Hb,HCT,MCV,MCH,MCHC,PLT Ct,MPLTV,RDW,NEU-DIFF,NCC,L-DIFF,LCC,M-DIFF,MCC,Eosi-DIFF,ECC,Baso-DIFF,Heart Weight,FBG,IRGC,AUC,WART,WAAS,PDT,PRT,PPT,PAS,CDT,CRT,CPT,CAS,LTCE,NOCE,TDT,TNOR,PCT,SSH,ZGB,Maxilla,MDB,Teeth,Scap.,Clav.,NOR-R,NOR-L,SOR,FOR,Pelvis,NOCV,NOTV,NOLV,NOPV,SOV,FOV,POV,Humerus,Radius,Ulna,Femur,Tibia,Fibula,Joints,NOD,Synd.,Brach,DI,TL,BCC
CPD120,-0.08247861,-0.482517491,-0.221697226,0,0.056343617,0.038050972,-0.245112782,0.061654135,-0.04962406,0.042105263,-0.097744361,0,0.285714286,-0.192049587,0.38675707,-0.200150546,0.021076415,-0.18503198,-0.17593985,0.170052719,0.030920201,-0.0386635,0.367807472,0.250658797,0.287218045,0.024821363,-0.005265138,-0.002257337,0.030075188,0.004511278,-0.324182046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.215687256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301497201,-0.233350573,0.047644021,0.100103199,-0.067636652,0.316821465,0.245740869,-0.245740869,0.124871001,-0.120228182,0.07648588,0.306501548,-0.049586803,-0.07648588,-0.124871001,-0.224289675,0.261363776,0.139963405,0.335397317,0.102167183,0.325077399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.343859649,-0.298245614,-0.007020624,-0.064063192,-0.068692746,0.021080387,-0.078104439,0.041410093,-0.107253006,0.173684211,0.162231217,0.098810623,-0.230769231,NA,0.08245614,NA,-0.012280702,NA,-0.166052791,NA,NA,-0.152273895,0.022607443,0.153734504,0.169242136,-0.070588235,0.052631579,-0.2,0.094736842,0.129824561,0.094736842,-0.184210526,-0.245614035,-0.028070175,-0.094736842,-0.177192982,-0.254385965,0.055482602,-0.207017544,-0.193067153,-0.094736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285015816
CPD121,-0.248921944,0.419818828,-0.059037023,0.38023455,0.11336404,-0.185017623,0.179766842,0.119593841,-0.149680342,-0.216622806,-0.062429489,-0.072207602,0.142857143,0.104338843,-0.346631564,-0.048927365,-0.359186849,-0.051918736,0.29559987,-0.102371102,0.031309049,-0.160119148,-0.396538751,0.389683845,0.157201967,0.165537998,-0.054176072,-0.273993245,-0.152688992,-0.293343383,0.073739654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.489628263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.313887497,0.070211677,-0.052822719,0.052631579,-0.07503441,0.211558308,0.297367102,-0.340733138,0.098039216,-0.093900843,0.561240985,-0.570691434,-0.635330918,0.513695708,0.517027864,0.36485832,-0.253099309,-0.033149227,-0.545923633,-0.003095975,-0.655314757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016673981,0.270294015,0.057945566,-0.303775241,0.124229846,-0.225834885,0.100087796,0.176290501,0.150396011,-0.203598089,-0.033441432,-0.116506488,0.225274725,NA,-0.371215481,NA,0.382623995,NA,0.230013866,NA,NA,0.275543238,-0.229174926,0.301038467,-0.446244477,-0.222222282,-0.119350604,-0.361562123,-0.095655999,-0.029837651,0.06932866,-0.361562123,-0.161474346,-0.003510312,-0.06932866,-0.33260205,0.117595448,-0.061674392,-0.034225541,0.433713784,-0.06932866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.268523634
CPD122,0.577350269,0.052164053,0.534681544,-0.251976315,-0.056343617,0.13952023,-0.052631579,-0.159398496,-0.079699248,-0.172932331,-0.115789474,-0.117293233,-0.785714286,-0.122870435,0.399548646,0.565839137,0.237862402,0.18202333,0.476691729,0.217456796,0.00603321,0.535894087,0.100037615,0.085058391,0.353383459,0.470101575,0.07446409,-0.1993981,0.165413534,-0.084210526,-0.025573526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123680804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.203407358,-0.296334577,0.209219396,-0.157894737,-0.231444167,0.186790506,-0.116675287,-0.081569448,-0.203302374,-0.070206238,0.343152867,0.236326109,-0.313016696,0.221188896,0.15376677,-0.083721031,-0.096074431,-0.087170191,0.234262126,0.308565531,0.027863777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096491228,-0.089473684,0.22027207,-0.136024585,-0.206078237,-0.261748141,0.099166311,-0.25286589,-0.092307915,0.050877193,0.326245194,-0.089988246,-0.126373626,NA,-0.140350877,NA,-0.005263158,NA,0.314885293,NA,NA,0.478575097,-0.350415364,-0.03695541,-0.195732209,0.032352941,0.256140351,-0.085964912,-0.156140351,-0.033333333,-0.092982456,-0.061403509,0.152631579,0.129824561,0.092982456,-0.043859649,0.342105263,-0.206958913,-0.138596491,0.160596768,0.092982456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.244299271
CPD123,0.24743583,-0.286902292,0.208656212,0.125988158,0.169030851,0.253673145,-0.060150376,0.154887218,0.016541353,0.004511278,0.028571429,0.037593985,0.642857143,-0.148683551,-0.021820924,-0.221219024,-0.227324195,-0.440767237,0.073684211,0.370955711,-0.129714014,-0.081822755,0.042873264,-0.343244479,-0.042105263,-0.144415204,-0.022564876,0.129420654,0.273684211,0.045112782,-0.219631456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.196079324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058853906,0.007227673,-0.226826969,-0.013415893,-0.054954779,0.013415893,0.036138363,0.032008264,0.07120743,0.002632734,-0.005167965,0.275541796,0.002066117,0.131266308,0.205366357,0.202584223,0.041322336,0.006138746,0.285861713,-0.118679051,0.312693498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185964912,0.08245614,0.34137783,0.523914048,0.409514444,0.234519308,-0.348398454,-0.083701253,-0.06153861,0.084210526,0.071310425,-0.041465172,-0.230769231,NA,0.319298246,NA,0.136842105,NA,-0.143912419,NA,NA,-0.232036411,-0.244160383,0.323729388,0.125092013,-0.085294118,-0.015789474,-0.140350877,0.11754386,0.277192982,0.340350877,-0.089473684,-0.307017544,-0.307017544,-0.340350877,0.078947368,0.050877193,-0.003522705,-0.107017544,-0.315050491,-0.340350877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.134487982
CPD124,-0.412393049,0.71725573,0.299943305,0.125988158,-0.169030851,-0.393193374,-0.457142857,0.186466165,0.033082707,0.067669173,-0.036090226,0.09924812,-0.464285714,-0.068146628,-0.350639678,-0.286681797,-0.247647881,0.016547575,-0.117293233,-0.543265767,-0.276773507,0.201409858,0.18503198,0.246142423,0.228571429,0.185784143,-0.256487419,-0.472535875,-0.473684211,-0.043609023,0.072207602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168929879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.411977339,-0.16623647,0.014500354,0.236326109,-0.004227291,0.457172343,0.370676353,-0.28807438,0.33126935,-0.277314638,0.133333494,-0.333333333,-0.140495943,-0.297674776,-0.364293086,-0.301809148,-0.040289278,-0.023327234,-0.349845201,0.069143447,-0.327141383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.143859649,-0.233333333,0.076349283,-0.258007923,-0.017613524,-0.079051452,0.301009244,0.327756484,0.040439658,-0.242105263,0.070419045,0.384655641,0.423076923,NA,-0.236842105,NA,0.003508772,NA,0.403446781,NA,NA,0.449570546,0.159005681,-0.149299855,-0.208977246,-0.311764706,-0.064912281,-0.007017544,-0.433333333,-0.342105263,-0.438596491,-0.140350877,0.249122807,0.445614035,0.438596491,-0.429824561,-0.259649123,0.329372908,0.028070175,0.375603371,0.438596491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.119681966
CPD125,0.577350269,-0.169533173,0.065205066,0.629940788,0.619779787,0.570764576,-0.066165414,0.413533835,0.284210526,0.264661654,0.359398496,0.329323308,0.285714286,0.003097574,0.1993981,-0.071482338,-0.11140391,-0.269274182,-0.184962406,0.021068478,-0.156863459,0.147460789,0.416698036,-0.293564357,-0.004511278,-0.075968415,0.197818743,0.233258155,0.094736842,-0.198496241,-0.109815728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229261978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484254066,0.098089843,-0.334543886,-0.28379773,0.082432169,-0.316821465,-0.141455878,0.529685151,-0.259029928,0.29398862,-0.193281886,-0.001031992,0.231405082,0.139535051,0.1124871,-0.022739045,0.108471132,0.056476462,-0.02373581,0.118679051,0.151702786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.307017544,-0.226315789,-0.296621354,-0.089512953,-0.141788872,0.363636679,0.193944731,0.05903141,-0.289231468,0.115789474,-0.194320908,-0.106750763,-0.010989011,NA,0.368421053,NA,-0.207017544,NA,-0.375156306,NA,NA,-0.174027308,0.449888113,-0.025129679,0.326710905,0.129411765,-0.296491228,0.421052632,0.312280702,-0.064912281,-0.019298246,0.480701754,0.124561404,-0.01754386,0.019298246,0.329824561,-0.122807018,0.411275797,0.321052632,-0.089512953,0.019298246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146826329
CPD126,0.577350269,-0.260820265,0.156492159,-0.251976315,0.169030851,0.380509717,0,0.233082707,0.287218045,0.076691729,0.079699248,0.216541353,-0.571428571,-0.048528659,-0.109104621,0.024830707,-0.059465601,0.142158716,0.093233083,0.316027177,-0.183258752,-0.005394907,-0.046634076,-0.189687739,-0.237593985,-0.112072216,0.005265138,-0.066215218,0.02406015,0.145864662,0.023317038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191554416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054723807,0.219927753,-0.053858458,0.265221878,-0.005284113,0.067079463,0.073309251,0.114610237,0.341589267,0.260640657,-0.087855403,0.110423117,0.10330584,-0.132299901,-0.069143447,-0.001033593,-0.525826727,-0.4419897,0.1124871,-0.056759546,-0.01754386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259649123,0.157894737,0.328214161,0.178148328,0.538973849,-0.414580948,-0.459850856,0.362118051,0.543298015,-0.484210526,-0.124793244,0.254966698,-0.071428571,NA,0.042105263,NA,-0.040350877,NA,0.094711592,NA,NA,0.239287549,0.229088754,-0.186255264,0.261957392,0.267647059,-0.084210526,0.552631579,-0.177192982,-0.245614035,-0.326315789,0.356140351,0.463157895,0.312280702,0.326315789,0.442105263,-0.103508772,0.317043441,0.303508772,0.223782382,0.326315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.160398511
CPD127,-0.577350269,0.652050664,-0.117369119,0.503952631,0.056343617,-0.291724116,0.196992481,0.12481203,0.081203008,0.118796992,0.237593985,0.090225564,0.357142857,0.134228206,-0.408577994,-0.18209185,0.010538208,0.422715336,-0.163909774,-0.021820924,-0.129714014,-0.117788801,-0.176758192,-0.267218838,-0.133834586,0.042121101,-0.106054915,-0.337095656,-0.452631579,0.497744361,0.08950734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255657272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.202374833,0.379969075,-0.090109344,0.108359133,0.339240081,0.118679051,0.468766196,-0.194114636,0.164086687,0.16849497,-0.129199122,-0.244582043,0.196281096,-0.220155303,-0.215686275,0.096124147,-0.074380205,-0.035604726,-0.238390093,0.124871001,-0.141382869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084210526,0.119298246,-0.186924108,0.261518235,0.149714958,0.288976975,0.140412475,-0.073128463,-0.112527744,0.08245614,-0.359226266,-0.25408446,0,NA,0.203508772,NA,-0.235087719,NA,0.067651137,NA,NA,-0.210282997,0.13715182,0.091649416,0.279617441,0.232352941,-0.219298246,0.043859649,-0.373684211,-0.233333333,-0.329824561,-0.124561404,0.303508772,0.335087719,0.329824561,-0.135087719,-0.366666667,0.342583051,0.18245614,0.172005282,0.329824561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199881222
CPD128,-0.24743583,-0.195615199,0.117369119,-0.251976315,-0.507092553,-0.152203887,0.111278195,-0.034586466,-0.121804511,-0.30075188,-0.114285714,-0.147368421,-0.107142857,0.088797121,0.015048913,-0.072987229,0.151298553,0.027830013,-0.29924812,0.297968482,0.033936806,-0.220292032,-0.17600603,-0.053443768,0,-0.075968415,-0.200827393,0.394281526,0.263157895,0.043609023,-0.182775492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352188631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280846708,0.187919488,-0.036250886,0.069143447,0.306478578,-0.178534572,-0.287041855,0.353123434,0.180598555,0.268538859,-0.171576434,0.001031992,0.184917454,-0.275969324,-0.24871001,-0.262532615,-0.036157044,-0.052793214,0.013415893,-0.031991744,0.128998968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329824561,0.307017544,0.364194857,0.154453723,0.008806762,-0.223979114,-0.422992581,-0.046696488,0.123956343,0.057894737,0.14262085,-0.041465172,-0.263736264,NA,0.238596491,NA,-0.070175439,NA,0.066421116,NA,NA,0.282794376,0.198191916,-0.177385966,0.226637295,0.347058824,-0.170175439,-0.040350877,-0.119298246,-0.003508772,-0.045614035,0.054385965,0.063157895,0.064912281,0.045614035,-0.052631579,-0.131578947,0.103919794,0.019298246,-0.169372548,0.045614035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122149635
CPD129,0.577350269,-0.378189385,0.208656212,0.125988158,0.394405319,0.481978975,-0.264661654,0.245112782,0.34887218,0.237593985,0.097744361,0.302255639,-0.178571429,-0.085699547,0.060195653,-0.03987962,-0.115920285,-0.764197121,-0.127819549,-0.013544022,0.279790112,0.234678451,0.136141416,-0.285284337,0.177443609,-0.141406554,-0.157954129,0.158766034,0.15037594,-0.339849624,0.411432899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.276019355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089829645,-0.304594775,0.237184365,0.042311662,0.088773105,0.139318885,-0.286009331,0.025813117,-0.1124871,-0.270294015,0.304909927,0.133126935,-0.359504324,0.065116357,0.046439628,-0.277002917,-0.138429826,-0.387968736,0.126934985,0.184726522,0.087719298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.352631579,-0.394736842,-0.153576145,-0.086880219,-0.099516413,-0.043917473,-0.235190896,0.033480501,0.021978075,0.349122807,-0.090029412,0.49669983,0.340659341,NA,-0.01754386,NA,0.036842105,NA,-0.118081985,NA,NA,-0.239287549,-0.007535814,0.579460823,-0.326710905,-0.494117647,0.319298246,-0.038596491,-0.043859649,-0.033333333,-0.028070175,-0.229824561,-0.221052632,0.022807018,0.028070175,-0.063157895,-0.014035088,-0.048437192,-0.261403509,-0.28082495,0.028070175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.061691735
CPD132,0.577350269,-0.625968637,0.156492159,0,0.394405319,0.634182862,-0.082706767,0.266165414,0.248120301,0.189473684,0.186466165,0.291729323,-0.357142857,-0.151781125,-0.228743481,-0.158013589,-0.338728105,-0.658894368,-0.105263158,0.060195653,0.346155421,-0.175334475,-0.27754797,-0.152051282,-0.084210526,-0.375329098,-0.29259122,0.100827719,0.097744361,-0.396992481,0.455810487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300152195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040268462,-0.087764596,0.364580334,0.219814241,0.106739091,0.149638803,-0.182756865,-0.120805385,0.07120743,-0.170250126,0.303876334,0.213622291,-0.35537209,-0.012403116,0.01754386,-0.080620252,-0.321281163,-0.499693911,0.211558308,0.054695562,0.085655315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.038596491,-0.024561404,-0.114962714,-0.057042568,0.042272459,-0.118577178,-0.284335262,0.115419622,0.181978461,0.021052632,-0.239781304,0.543458428,0.318681319,NA,-0.11754386,NA,0.043859649,NA,-0.196803308,NA,NA,-0.224785273,0.076111724,0.393205558,-0.369389357,-0.458823529,0.084210526,0.015789474,0.175438596,-0.159649123,-0.061403509,-0.135087719,-0.105263158,0.029824561,0.061403509,-0.064912281,-0.092982456,-0.029062315,-0.031578947,0.015796403,0.061403509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001233835
CPD135,0.412393049,0.026082027,0.495558504,0.251976315,0.056343617,0.190254859,-0.193984962,0.084210526,0.117293233,0.04962406,-0.027067669,0.088721805,-0.142857143,-0.073309251,0.144469567,0.01730625,-0.09409114,-0.816848497,0.02556391,-0.151994023,0.099547964,0.317400357,0.143663041,-0.288295253,0.227067669,-0.006769463,-0.043625426,0.190368752,0.233082707,-0.4,0.26852202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.196079324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192049587,-0.322147694,0.209219396,-0.062951496,0.072920765,0.007223942,-0.460505998,0.134228206,-0.19504644,-0.22904785,0.328682566,-0.001031992,-0.399793602,0.244961535,0.188854489,-0.260465429,0.084710789,-0.164518388,-0.015479876,0.209494324,-0.013415893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.342105263,0.026327339,-0.016673981,-0.182299978,0.136144167,-0.122860916,-0.150662255,-0.19604443,0.435087719,0.119444962,0.284080542,0.104395604,NA,0.084210526,NA,0.114035088,NA,-0.061501034,NA,NA,-0.050757965,-0.215524289,0.572069741,-0.538631492,-0.570588235,0.321052632,-0.19122807,-0.063157895,0.061403509,0.084210526,-0.233333333,-0.321052632,-0.096491228,-0.084210526,-0.107017544,0.229824561,-0.180538626,-0.343859649,-0.335234784,-0.084210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.190010544
