,Click-ABR,6kHz-ABR,12kHz-ABR,18kHz-ABR,24kHz-ABR,30kHz-ABR,RA-S,PPI1,PPI2,PPI3,PPI4,PPI-G,TFI,RER,Na,K,Cl ,BUN,Cr,TP,Alb,T Bil,Ca,P ,AST,ALT,AP,TC,HDL-C,TG   ,Glu,Tail-p,Tail-l,Tail-t,Tail-m,Coat - color-c,Coat-c-c,Coat-c-h,Coat-cp-b,Coat-cp-h,Coat-cp-a,Coat-hd-b,Coat-hd-h,Coat-hd-a,Coat-ht-b,Coat-ht-h,Coat-ht-a,FL-pos,FL-sh,FL-s,HL-pos,HL-sh,HL-s,Vib-pre,Vib-app,Head-s,Head-mor,Ears,Snout-s,Acti.,Tremor,Loco acti.,Gait,SR,U-bhvior,Tr curl,L-Gsp,FP-s,HP-s,FP-sh,HP-sh,FLD-n,HLD-n,FLD-s,HLD-s,FLD-sh,HLD-sh,FLN-n,HLN-n,FLN-l,HLN-l,FLN-sh,HLN-sh,SC-wb,SC-snt,SC-ear,SC-fp,SC-bp,SC-tail,ST-wb,ST-snt,ST-ear,ST-fp,ST-bp,ST-tail,Tee-pre,UTee-app,Ltee-app,Geni-p,Geni-s,Geni-mor,Mou-mor,Ulip-mor,Llip-mor,Cont. r,Voca.,Aggre.,Head-b,Fat mass,Lean mass,BMD,BMC ,Body-l,BMC/BW,Lean/BW,Fat/BW,Bone A,BW ,HR,CV,RR,PQ,PR,QRS,ST,QTc,HRV,QTc Dis.,Rmssd,Eye,BE,Eye bleed,Eye-mor,EL-clo,NEO,Cornea,C-opac.,C-Vasc.,Iris,Pupil-pos,Pupil-sh,Pupil-dil,PLR,Iris PC,Lens,Lens-Opac.,FBCL,Syn.,Optic Disc,RBV,RBVS,RBVP,POHVS,RC,FHGSMM,FAHGSMM,WBCC,RBCC,Hb,HCT,MCV,MCH,MCHC,PLT Ct,MPLTV,RDW,NEU-DIFF,NCC,L-DIFF,LCC,M-DIFF,MCC,Eosi-DIFF,ECC,Baso-DIFF,Heart Weight,FBG,IRGC,AUC,WART,WAAS,PDT,PRT,PPT,PAS,CDT,CRT,CPT,CAS,LTCE,NOCE,TDT,TNOR,PCT,SSH,ZGB,Maxilla,MDB,Teeth,Scap.,Clav.,NOR-R,NOR-L,SOR,FOR,Pelvis,NOCV,NOTV,NOLV,NOPV,SOV,FOV,POV,Humerus,Radius,Ulna,Femur,Tibia,Fibula,Joints,NOD,Synd.,Brach,DI,TL,BCC
CPD479,0.101211562,0.09250701,0.240524519,0.012366368,0.115685616,0.253941341,0.816411747,0.480179921,0.223791737,0.347374223,0.621381283,0.284231482,0.783333333,0.868567596,0.154666177,0.897659646,0.899626755,0.644477129,0.426557175,0.236572637,0.090181334,0.947830724,0.147056053,0.479957246,0.580204087,0.397559208,0.275184094,0.001883977,0.092337246,0.341772566,0.876839779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264378261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001489102,0.641297078,0.68892332,0.662204265,0.871522177,0.051266319,0.076583314,0.015614656,0.720942205,0.01934472,0.974036439,0.72946201,0.973759651,0.594448301,0.710756049,0.608641323,0.394188345,0.457011506,0.68037718,0.314165902,0.895302775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798600819,0.861177113,0.003181836,0.763039979,0.854665397,0.269780026,0.039827442,0.588735566,0.238839712,0.306042569,0.698178267,0.134717988,0.209564352,NA,0.662278717,NA,0.601135191,NA,0.765973645,NA,NA,0.273485172,0.769486372,0.027258254,0.623943396,0.475415376,0.538013822,0.752765903,0.476174627,0.179070538,0.053292774,0.549777141,0.14468865,0.026051492,0.053292774,0.094154274,0.639580201,0.170913767,0.60787267,0.410789108,0.053292774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857790799
CPD480,0.894579091,0.87153247,0.511606921,0.642470686,0.195795358,0.842604396,0.250097009,0.287203118,0.060740561,0.936659068,0.525350731,0.154266141,0.516666667,0.578870511,0.971543973,0.440527046,0.112153367,0.160604327,0.735675587,0.131264269,0.098976568,0.65912808,0.411471536,0.24961998,0.560424035,0.439887801,0.008624028,0.006784268,0.026601786,0.054140086,0.803528255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626356106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151841659,0.285185192,0.388787304,0.426942544,0.657624734,0.91676896,0.91105049,0.385324444,0.259018337,0.053292774,0.444954629,0.668291745,0.436393177,0.532916781,0.567132779,0.588540056,0.92220852,0.636283125,0.650313647,0.294102709,0.431460055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070366052,0.901327976,0.274857726,0.819637089,0.190583229,0.756816004,0.638431995,0.039634155,0.373191726,0.461506942,0.355715164,0.682708793,0.716184327,NA,0.817790212,NA,0.750731219,NA,0.854444165,NA,NA,0.188981653,0.693379463,0.445703098,0.855633787,0.979877507,0.781971963,0.555118338,0.236702524,0.281279419,0.075677894,0.613148656,0.176903665,0.041987538,0.075677894,0.159941632,0.128535931,0.359930883,0.516989003,0.550818929,0.075677894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66518645
CPD481,0.689052226,0.624200312,1,0.758239181,0.500290231,0.954833487,0.350735334,0.213809039,0.221267329,0.671918492,0.347374223,0.14097956,0.95,0.638963064,0.261233504,0.455888206,0.439887801,0.50432613,0.760687928,0.109431167,0.061797064,0.815900495,0.968713374,0.089306819,0.439887801,0.80911857,0.025452818,0.000293937,0.057411615,0.02852533,0.531341182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426712295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015237196,0.797947333,0.911971,0.90533633,0.489467702,0.435549509,0.228564675,0.038125652,0.979877507,0.05880748,0.533775959,0.837041895,0.535640052,0.505949191,0.447691829,0.574354147,0.94485833,0.952515614,0.843479962,0.497889796,0.817790212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036474219,0.476174627,0.059434663,0.980525972,0.493623321,0.719782481,0.278641213,0.209731936,0.813206121,0.225317752,0.295715817,0.58588781,0.667150536,NA,0.741905326,NA,0.873950211,NA,0.602222023,NA,NA,0.397491321,0.524608745,0.105918434,0.980087569,0.704752624,0.967038952,0.941717496,0.11531428,0.317995277,0.090576107,0.7357976,0.258367025,0.040539993,0.090576107,0.008750461,0.204131513,0.373798454,0.791774004,0.484202379,0.090576107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.680167458
CPD482,0.49906138,0.404572445,0.511606921,0.470426782,0.282426886,0.842604396,0.381847637,0.714342079,0.060740561,0.60787267,0.154266141,0.156234425,0.683333333,0.303357854,0.135169352,0.059120158,0.053255169,0.805488392,0.805011739,0.085782585,0.156946092,0.198551245,0.566410762,0.113935191,0.071390822,0.278492642,0.24961998,0.008838818,0.067675597,5.03E-06,0.531341182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170018255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414207619,0.502994234,0.534955748,0.580204087,0.891384579,0.615534278,0.550650104,0.570275826,0.470895652,0.192459948,0.460050176,0.256431277,0.4025014,0.876842579,0.826072314,0.658560188,0.662369358,0.534246297,0.278641213,0.574681698,0.182088615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144365517,0.496371849,0.717084758,0.351130487,0.94485833,0.096432477,0.785935689,0.148200319,0.164636804,0.967202666,0.465377591,0.574554984,0.140413038,NA,0.286306455,NA,0.327746491,NA,0.874362322,NA,NA,0.169211791,0.039278755,0.13432261,0.900662865,0.21991348,0.172624895,0.266812583,0.022721573,0.811469747,0.635010803,0.266176962,0.901327976,0.258367025,0.635010803,0.032487653,0.142825467,0.793424825,0.218762099,0.113734672,0.635010803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701332677
CPD483,0.333601087,0.445506322,0.255617943,0.758239181,0.562600306,0.487261272,0.456408626,0.630454425,0.504568984,0.576842984,0.856179824,0.762466534,0.95,0.420812044,0.330341386,0.662088881,0.580204087,0.465585158,0.431460055,0.634178279,0.192630874,0.128405626,0.647061651,0.550650104,0.119404992,0.439887801,0.0189143,0.883735603,0.414207619,0.786171228,0.699383392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840101299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580204087,0.187513129,0.264672191,0.084901561,0.681371453,0.050293751,0.097025875,0.268642424,0.027791708,0.572468103,0.335975189,0.097960501,0.322419708,0.229498468,0.230763312,0.112238618,0.190583229,0.900889913,0.107483216,0.451372452,0.326595445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912274657,0.821360615,0.294102709,0.215565183,0.861063994,0.233919985,0.94099952,0.13830676,0.171526005,0.074616075,0.44474007,0.080798335,0.470905694,NA,0.176416158,NA,0.523142678,NA,0.580008808,NA,NA,0.446194367,0.062812607,0.447890241,0.388787304,0.951154837,0.403441701,0.871187188,0.967038952,0.916451276,0.881216686,0.947282735,0.777083014,0.639580201,0.881216686,0.954805793,0.648757487,0.76431625,0.496371849,0.381847637,0.881216686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974023009
CPD484,0.894579091,0.87153247,0.373770543,0.470426782,0.440826384,0.954833487,0.055084347,0.690661533,0.255590867,0.704837389,0.287203118,0.37831452,1,0.638963064,0.347243131,0.464787204,0.113935191,0.323206691,0.92791859,0.075138686,0.03585703,0.566287751,0.623943396,0.175036953,0.37728885,0.517073632,0.048391638,0.000221004,0.04933557,0.003768954,0.72636525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216269398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061813793,0.565340284,0.833269911,0.90533633,0.832028546,0.678049043,0.605349847,0.126992518,0.753668672,0.0988034,0.475400145,0.74815087,0.441356388,0.46931926,0.435276661,0.372173929,0.741318974,0.534246297,0.735675587,0.173626237,0.586061861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042630584,0.728677101,0.441356388,0.595218838,0.364426224,0.306828287,0.760687928,0.035920179,0.180046737,0.62077132,0.422099084,0.925286834,0.403976659,NA,0.519298577,NA,0.567132779,NA,0.615709131,NA,NA,0.13653044,0.159090897,0.105918434,0.525441355,0.962638738,0.91140676,0.767330127,0.340709889,0.290194328,0.07338808,0.798526498,0.218762099,0.03206396,0.07338808,0.068578137,0.080420183,0.272815329,0.723888577,0.791774004,0.07338808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775415818
CPD485,0.689052226,0.488052691,0.430638769,0.411296411,0.520760005,0.431688386,0.752765903,0.743101808,0.094622879,0.786869017,0.816411747,0.433273062,0.95,0.88348243,0.628901013,0.723123653,0.154057555,0.434850783,0.471758486,0.940307764,0.59347444,0.427986355,0.57378216,0.876839779,0.439887801,0.410009824,0.147477853,0.019337,0.117560886,0.026035676,0.625788472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234239695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678049043,0.064109807,0.067354811,0.068897218,0.319457112,0.285185192,0.444249162,0.79237606,0.050293751,0.045004489,0.470255521,0.626636234,0.416842725,0.928527196,0.970807315,0.886444898,0.641641466,0.338053667,0.614928783,0.352330435,0.407250952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524608745,0.831278236,0.487352096,0.242583403,0.403605164,0.25504975,0.914855801,0.004246526,0.180046737,0.735675587,0.327049564,0.116671125,0.192612184,NA,0.541140264,NA,0.822899265,NA,0.756287514,NA,NA,0.341914533,0.728752567,0.534955748,0.641896506,0.448633487,0.367829058,0.598935898,0.538013822,0.123454784,0.11531428,0.914740263,0.154266141,0.101665894,0.11531428,0.495612825,0.037092882,0.078088308,0.429480087,0.806534795,0.11531428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122744085
CPD486,0.894579091,0.87153247,0.373770543,0.758239181,0.904389703,0.253941341,0.425705285,0.344032398,0.456408626,0.61236188,0.662617486,0.27254064,0.683333333,0.816738053,0.515819644,0.194655438,0.200587855,0.675741414,0.497889796,0.179966918,0.023647786,0.421472705,0.836059055,0.01936344,0.075259189,0.715532263,0.025452818,3.74E-05,0.012796441,0.080685982,0.91105049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346549887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005469698,0.457470587,0.259849988,0.243479532,0.459929933,0.05427173,0.018041161,0.002638343,0.385324444,0.281279419,0.427670937,0.574681698,0.421684684,0.318092858,0.307086919,0.790683812,0.504185748,0.326671873,0.552218846,0.335044362,0.557796725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020942853,0.559433077,0.190830491,0.55024211,0.260513198,0.756816004,0.668291745,0.313960194,0.896340208,0.02140119,0.122936987,0.471890882,0.088650879,NA,0.318276514,NA,0.873950211,NA,0.939523974,NA,NA,0.29981727,0.041114654,0.020553241,0.4927741,0.58519645,0.685958524,0.704837389,0.208932277,0.199406427,0.035138699,0.842686768,0.100227041,0.01934472,0.035138699,0.114432029,0.247379276,0.217340699,0.555118338,0.5944886,0.035138699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686192292
CPD487,0.894579091,0.87153247,1,0.853886323,0.282426886,0.449908207,0.14097956,0.681266912,0.290194328,0.555118338,0.121794087,0.14468865,0.683333333,0.223431413,0.04748739,0.057997388,0.298872103,0.691570176,0.798640453,0.00949109,0.021244378,0.074403774,0.392859343,0.00816354,0.278492642,0.512359396,0.217079119,0.000771326,0.029655608,0.003706247,0.27190069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249017808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048391638,0.710135659,0.67049359,0.678049043,0.468920534,0.688687248,0.309401173,0.051266319,0.80911857,0.371305188,0.362190795,0.503200634,0.34796054,0.084135831,0.068484706,0.301494637,0.662369358,0.616844081,0.530166211,0.497889796,0.436393177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00945725,0.671918492,0.456424978,0.813301119,0.302792014,0.321206876,0.54666661,0.322257514,0.437261933,0.503200634,0.437124556,0.577379395,0.140413038,NA,0.215529076,NA,0.741448299,NA,0.751456952,NA,NA,0.304341561,0.024456881,0.271188345,0.216095915,0.764673353,0.440913257,0.723888577,0.066834982,0.866179629,0.290194328,0.514062222,0.468215881,0.166343339,0.290194328,0.105065169,0.075677894,0.832642855,0.695375784,0.695375784,0.290194328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935111875
CPD488,0.689052226,0.922763927,0.490848955,0.758239181,0.763148533,0.123342169,0.616864796,0.91140676,0.781971963,0.891264115,0.176903665,0.861177113,0.133333333,0.455039932,0.382509337,0.197322454,0.31296106,0.613774046,0.492606882,0.571320443,0.623789909,0.930476012,0.441345451,0.175036953,0.401685536,0.641297078,0.405835768,0.245717009,0.022752995,0.772445437,0.182451333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27010854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507666215,0.517073632,0.332413575,0.531341182,0.636776123,0.448633487,0.405835768,0.361510275,0.979877507,0.946778134,0.635764409,0.038909103,0.650313647,0.731529131,0.695564005,0.516436971,0.002811053,0.011889287,0.044675703,0.271106988,0.071658612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779160265,0.385399662,0.212330389,0.632833599,0.941619789,0.857863642,0.779602967,0.951236988,0.983762802,0.519298577,0.83838858,0.768811444,0.115373605,NA,0.524718976,NA,0.289176055,NA,0.761126465,NA,NA,0.159845251,0.2106169,0.229121557,0.662649232,0.781263486,0.448625307,0.757611736,0.653365089,0.826316171,0.690661533,0.575640082,0.371305188,0.95184079,0.690661533,0.080928022,0.492298434,0.947223169,0.538013822,0.916451276,0.690661533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580804204
CPD489,0.689052226,0.624200312,0.511606921,0.619976726,0.562600306,0.954833487,0.388970547,0.064753553,0.340709889,0.223791737,0.662617486,0.581232598,0.233333333,0.472681904,0.250155799,0.042135875,0.484521134,0.465585158,0.383814957,0.176221902,0.824838261,0.126386991,0.113026752,0.667470561,0.323791043,0.051266319,0.48910691,0.267917903,0.192670706,0.004163824,0.820326344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679050895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580204087,0.275184094,0.315951128,0.435549509,0.600919771,0.600284279,0.265409286,0.91676896,0.353768247,0.603397299,0.547482157,0.586061861,0.508539186,0.212946378,0.266306393,0.190868422,0.442463773,0.609133864,0.650313647,0.980318291,0.431460055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282362914,0.585636822,0.986878171,0.247877857,0.528337696,0.014539073,0.4025014,0.00856528,0.003777098,0.168138433,0.710618388,0.091110904,0.266004309,NA,0.603312003,NA,0.313201179,NA,0.054401024,NA,NA,0.019840276,0.291335306,0.116706087,0.411471536,0.939680427,0.296235458,0.796686746,0.13915086,0.662617486,0.836246629,0.884815423,0.967038952,0.476174627,0.836246629,0.564800209,0.045004489,0.959777826,0.508692513,0.488241914,0.836246629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623891641
CPD490,0.49906138,0.745482922,0.575766727,0.781945573,0.402918048,0.26825005,0.444760336,0.216276014,0.468215881,0.772202344,0.777083014,0.685958524,0.95,0.605275069,0.948801252,0.155222863,0.475415376,0.452281094,0.456424978,0.718222812,0.341554609,0.748691971,0.192836733,0.595236731,0.951154837,0.620652753,0.04933557,0.530188702,0.688687248,0.556647009,0.590207393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840101299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985626092,0.545792759,0.662649232,0.590207393,0.448816231,0.656953556,0.742710624,0.933947475,0.550650104,0.791774004,0.325386735,0.766978715,0.335044362,0.075975341,0.095690554,0.922007202,0.848275416,0.748982035,0.90833223,0.121931085,0.580359605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560638537,0.916451276,0.792281644,0.880307745,0.704520242,0.340265921,0.710921783,0.664694149,0.278989795,0.152402405,0.584000865,0.854366915,0.732775446,NA,0.741905326,NA,0.993511494,NA,0.703647318,NA,NA,0.069387003,0.602152339,0.256666091,0.598646237,0.871157228,0.967038952,0.752765903,0.767330127,0.801607069,0.695375784,0.649319653,0.685958524,0.662617486,0.695375784,0.370857285,0.585636822,0.545058879,0.826316171,0.95184079,0.695375784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928637997
CPD491,0.689052226,0.624200312,0.373770543,0.532687972,0.627422061,1,0.13200668,0.576842984,0.081640185,0.700101121,0.13200668,0.464262599,0.683333333,0.331836785,0.186123251,0.333398301,0.246537261,0.980087569,0.72946201,0.186327257,0.308574286,0.137771296,0.32687115,0.646499751,0.214269363,0.285185192,0.457470587,0.072473514,0.27190069,0.000293937,0.610433244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445768187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323791043,0.252727717,0.334273227,0.405835768,0.773530817,0.781263486,0.610433244,0.570275826,0.327451063,0.234081771,0.181733451,0.173626237,0.154950061,0.986989734,0.880369165,0.287621061,0.873885544,0.534246297,0.176416158,0.614928783,0.179236913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053104805,0.871187188,0.882299603,0.353326932,0.5866714,0.102148157,0.94099952,0.027437935,0.050610093,0.541140264,0.598569655,0.429142465,0.651073351,NA,0.888797701,NA,0.206206841,NA,0.314258926,NA,NA,0.1337838,0.115385881,0.063696737,0.665260333,0.797947333,0.357515292,0.695375784,0.07226318,0.836246629,0.296235458,0.702649177,0.728677101,0.056922328,0.296235458,0.126966156,0.062722332,0.655823802,0.492298434,0.2528342,0.296235458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.520009606
